14.000,18.000,3.000,6.000,16.000,16.000,15.000,2.000,7.000,0.000,5.000,2.000,5.000,11.000,18.000,7.000,8.000,20.000,18.000,20.000,2.000,2.000,8.000,0.000,8.000,15.000,0.000,8.000,16.000,9.000,0.000,14.000,7.000,1.000,1.000,2.000,2.000,5.000,1.000,2.000,1.000,3.000,13.000,37.000,17.000,0.000,0.000,2.000,7.000,5.000,2.000,4.000,9.000,31.000,7.000,4.000,2.000,13.000,0.000,44.000,3.000,70.000,1.000,9.000,1.000,1.000,24.000,1.000,3.000,0.000,0.000,3.000,4.000,35.000,9.000,3.000,2.000,0.000,24.000,6.000,0.000,7.000,59.000,0.000,6.000,22.000,1.000,3.000,22.000,24.000,14.000,3.000,6.000,1.000,4.000,8.000,2.000,2.000,2.000,213916.000,0.000,0.000,52937.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12845.000,0.000,0.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27076.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,394.000,0.000,0.000,0.000
18.000,10.000,7.000,1.000,15.000,12.000,12.000,8.000,19.000,0.000,6.000,4.000,7.000,30.000,17.000,6.000,6.000,13.000,4.000,16.000,3.000,3.000,17.000,0.000,1.000,6.000,4.000,10.000,18.000,2.000,5.000,16.000,4.000,1.000,1.000,0.000,1.000,5.000,1.000,5.000,0.000,5.000,4.000,4.000,14.000,2.000,0.000,3.000,2.000,12.000,1.000,4.000,10.000,34.000,11.000,2.000,2.000,12.000,0.000,84.000,2.000,73.000,2.000,3.000,0.000,0.000,20.000,1.000,3.000,2.000,0.000,0.000,2.000,34.000,7.000,7.000,2.000,0.000,24.000,3.000,0.000,4.000,58.000,0.000,7.000,22.000,1.000,1.000,16.000,12.000,25.000,10.000,14.000,1.000,1.000,10.000,2.000,2.000,9.000,210347.000,0.000,0.000,55426.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11906.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29448.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.000,0.000,0.000,0.000
12.000,18.000,1.000,2.000,13.000,10.000,14.000,7.000,15.000,0.000,6.000,11.000,6.000,14.000,16.000,5.000,5.000,10.000,10.000,23.000,2.000,4.000,16.000,0.000,5.000,8.000,2.000,10.000,24.000,1.000,6.000,20.000,4.000,2.000,5.000,4.000,2.000,3.000,2.000,4.000,1.000,6.000,4.000,14.000,20.000,3.000,0.000,0.000,1.000,11.000,1.000,1.000,9.000,32.000,7.000,2.000,4.000,17.000,0.000,70.000,5.000,65.000,1.000,1.000,1.000,2.000,21.000,1.000,7.000,1.000,0.000,1.000,7.000,36.000,8.000,5.000,4.000,0.000,28.000,5.000,0.000,8.000,46.000,0.000,10.000,28.000,1.000,2.000,12.000,9.000,30.000,4.000,12.000,2.000,0.000,4.000,1.000,2.000,5.000,209032.000,0.000,0.000,55485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11617.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31015.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.000,0.000,0.000,0.000
12.000,12.000,6.000,0.000,10.000,15.000,15.000,5.000,11.000,0.000,0.000,11.000,9.000,14.000,16.000,10.000,7.000,7.000,19.000,15.000,4.000,7.000,23.000,0.000,7.000,16.000,1.000,12.000,11.000,1.000,5.000,16.000,3.000,1.000,5.000,1.000,1.000,7.000,3.000,6.000,0.000,3.000,10.000,6.000,12.000,8.000,0.000,1.000,2.000,21.000,2.000,3.000,6.000,29.000,7.000,2.000,3.000,9.000,0.000,76.000,3.000,67.000,1.000,0.000,2.000,3.000,14.000,1.000,4.000,1.000,0.000,1.000,2.000,24.000,15.000,6.000,2.000,0.000,34.000,0.000,0.000,6.000,57.000,0.000,2.000,32.000,3.000,3.000,17.000,5.000,34.000,3.000,5.000,3.000,2.000,14.000,3.000,7.000,0.000,203929.000,0.000,0.000,58177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11302.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33760.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000
13.000,6.000,10.000,3.000,10.000,7.000,16.000,5.000,13.000,0.000,2.000,17.000,5.000,17.000,16.000,9.000,7.000,10.000,15.000,20.000,6.000,7.000,14.000,0.000,4.000,9.000,3.000,12.000,22.000,2.000,3.000,14.000,3.000,0.000,3.000,1.000,0.000,6.000,0.000,4.000,1.000,4.000,6.000,6.000,12.000,2.000,0.000,4.000,3.000,17.000,1.000,2.000,11.000,30.000,15.000,1.000,4.000,12.000,0.000,74.000,1.000,70.000,5.000,3.000,0.000,2.000,20.000,1.000,6.000,4.000,0.000,4.000,1.000,25.000,9.000,4.000,3.000,0.000,17.000,6.000,0.000,5.000,69.000,0.000,7.000,30.000,1.000,3.000,17.000,10.000,30.000,7.000,2.000,2.000,2.000,6.000,4.000,2.000,3.000,200568.000,0.000,0.000,60210.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11372.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35016.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000
11.000,17.000,3.000,0.000,11.000,19.000,13.000,7.000,14.000,0.000,0.000,8.000,4.000,15.000,13.000,9.000,11.000,10.000,12.000,14.000,4.000,6.000,21.000,0.000,2.000,18.000,3.000,11.000,17.000,0.000,2.000,17.000,8.000,2.000,3.000,1.000,0.000,10.000,4.000,8.000,1.000,1.000,4.000,7.000,12.000,6.000,1.000,2.000,5.000,6.000,4.000,1.000,5.000,33.000,9.000,3.000,1.000,12.000,0.000,73.000,1.000,71.000,3.000,7.000,2.000,2.000,25.000,1.000,5.000,2.000,0.000,2.000,2.000,24.000,5.000,15.000,2.000,0.000,26.000,5.000,0.000,11.000,51.000,0.000,5.000,29.000,2.000,1.000,27.000,7.000,13.000,6.000,6.000,1.000,2.000,14.000,2.000,7.000,2.000,198816.000,0.000,0.000,61023.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12130.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35168.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.000,0.000,0.000,0.000
13.000,16.000,6.000,4.000,5.000,26.000,13.000,3.000,9.000,0.000,4.000,12.000,4.000,16.000,10.000,13.000,9.000,19.000,5.000,9.000,5.000,8.000,16.000,0.000,1.000,18.000,3.000,15.000,13.000,3.000,3.000,13.000,6.000,2.000,3.000,4.000,2.000,6.000,1.000,6.000,2.000,7.000,5.000,8.000,8.000,3.000,3.000,4.000,9.000,15.000,0.000,3.000,6.000,27.000,6.000,3.000,5.000,5.000,0.000,78.000,2.000,65.000,4.000,3.000,0.000,5.000,31.000,6.000,4.000,2.000,0.000,4.000,1.000,19.000,10.000,8.000,3.000,1.000,19.000,4.000,0.000,13.000,56.000,0.000,12.000,30.000,1.000,1.000,20.000,6.000,13.000,9.000,10.000,4.000,0.000,5.000,2.000,4.000,2.000,197171.000,0.000,0.000,63274.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12020.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34676.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000
27.000,13.000,3.000,5.000,14.000,6.000,14.000,2.000,11.000,0.000,7.000,5.000,8.000,11.000,17.000,10.000,10.000,17.000,13.000,7.000,6.000,5.000,15.000,0.000,1.000,24.000,2.000,10.000,14.000,4.000,0.000,13.000,6.000,0.000,4.000,1.000,3.000,9.000,2.000,8.000,1.000,2.000,3.000,10.000,11.000,2.000,1.000,4.000,8.000,15.000,3.000,4.000,5.000,41.000,8.000,1.000,6.000,9.000,0.000,62.000,0.000,66.000,5.000,3.000,1.000,2.000,39.000,3.000,4.000,0.000,0.000,5.000,1.000,20.000,11.000,20.000,5.000,0.000,27.000,5.000,0.000,13.000,57.000,0.000,6.000,26.000,2.000,1.000,5.000,1.000,10.000,7.000,7.000,2.000,6.000,9.000,1.000,4.000,3.000,194419.000,0.000,0.000,65644.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12561.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33671.000,0.000,0.000,766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.000,0.000,0.000,0.000
21.000,13.000,3.000,3.000,20.000,18.000,15.000,2.000,3.000,0.000,0.000,8.000,3.000,20.000,6.000,8.000,5.000,15.000,26.000,10.000,2.000,7.000,9.000,0.000,2.000,16.000,5.000,11.000,4.000,6.000,0.000,26.000,13.000,2.000,1.000,9.000,2.000,3.000,7.000,8.000,0.000,6.000,4.000,8.000,9.000,4.000,1.000,6.000,11.000,11.000,1.000,1.000,4.000,25.000,0.000,4.000,2.000,9.000,0.000,72.000,1.000,75.000,7.000,4.000,1.000,2.000,40.000,7.000,7.000,0.000,0.000,2.000,2.000,17.000,13.000,13.000,0.000,0.000,35.000,4.000,0.000,14.000,46.000,0.000,10.000,32.000,2.000,2.000,15.000,2.000,13.000,5.000,2.000,2.000,2.000,7.000,2.000,3.000,1.000,186683.000,0.000,0.000,71339.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12553.000,0.000,0.000,31.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36017.000,0.000,0.000,364.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,213.000,0.000,0.000,0.000
16.000,18.000,7.000,0.000,15.000,10.000,13.000,7.000,8.000,0.000,5.000,9.000,4.000,20.000,11.000,10.000,6.000,15.000,15.000,8.000,3.000,5.000,23.000,0.000,3.000,14.000,1.000,16.000,11.000,4.000,0.000,10.000,13.000,1.000,3.000,3.000,2.000,6.000,3.000,2.000,0.000,10.000,5.000,13.000,5.000,2.000,4.000,8.000,12.000,16.000,1.000,5.000,5.000,18.000,4.000,2.000,3.000,10.000,0.000,64.000,2.000,73.000,2.000,5.000,0.000,11.000,42.000,4.000,3.000,4.000,0.000,3.000,1.000,13.000,15.000,12.000,5.000,2.000,35.000,5.000,0.000,14.000,46.000,0.000,3.000,33.000,2.000,3.000,8.000,2.000,7.000,8.000,8.000,2.000,4.000,4.000,5.000,3.000,4.000,187084.000,0.000,0.000,71117.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13029.000,0.000,0.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34990.000,0.000,0.000,733.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,215.000,0.000,0.000,0.000
26.000,8.000,4.000,3.000,12.000,11.000,24.000,1.000,8.000,0.000,1.000,7.000,4.000,13.000,12.000,15.000,12.000,11.000,18.000,10.000,2.000,4.000,11.000,0.000,7.000,19.000,3.000,25.000,5.000,3.000,0.000,14.000,7.000,0.000,1.000,2.000,1.000,4.000,5.000,6.000,1.000,23.000,5.000,24.000,11.000,2.000,4.000,9.000,14.000,10.000,2.000,2.000,6.000,19.000,1.000,1.000,3.000,5.000,0.000,58.000,3.000,69.000,2.000,4.000,2.000,1.000,45.000,9.000,3.000,4.000,0.000,6.000,3.000,13.000,8.000,18.000,4.000,2.000,29.000,2.000,0.000,15.000,33.000,0.000,7.000,37.000,0.000,4.000,12.000,15.000,8.000,2.000,2.000,2.000,4.000,3.000,4.000,3.000,3.000,184815.000,0.000,0.000,72244.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13916.000,0.000,0.000,162.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34477.000,0.000,0.000,1337.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,249.000,0.000,0.000,0.000
